Id	Species	Latitude	Longitude	Zone	Basin	RegResid1	RegResid2	RegResid3	RegResid4	RegResid5	RegResid6	RegResid7	RegResid8	RegResid9	RegResid10	RegResid11	RegResid12	RegResid13	RegResid14	RegResid15	RegResid16	RegResid17	RegResid18	RegResid19	RegResid20	RegResid21	RegResid22	RegResid23	RegResid24	RegResid25	RegResid26	RegResid27	RegResid28	RegResid29	RegResid30	RegResid31	RegResid32
AD20-066	p.formosa	26.0223	-97.4582	Z1	7040048420	-0.339511868845249	0.03928391839641262	-0.22154094721129033	0.09388529235014795	0.055803272123049474	0.1288932898598896	0.19537708597068815	0.09836509485760865	0.3936491301607236	0.06780658466768233	0.4067198459959515	-0.0020347788051285273	0.3570431831186705	-0.060342020118069425	0.16446019967006337	-0.05941143476961074	0.11834000313215574	-0.07543052658686449	9.390349705171478E-5	-0.09134322188276806	-0.16599358465535036	-0.06319980790103336	-0.22934953660639915	-0.04794866801370779	-0.1272071242071155	-0.006605805979482985	-0.09956468789306333	-0.05312337057347438	-0.28529709129453534	0.01993076474602328	-0.22302178295535174	0.011274689752376735
AD20-067	p.formosa	26.0223	-97.4582	Z1	7040048420	-0.3445325494594167	0.04190765377971934	-0.19415848578127617	0.09270525377389499	0.06704233060756927	0.13427171000919103	0.1979192313331499	0.09979182463141535	0.3753848216725377	0.0815492371501749	0.40149600382404704	0.01479335638012553	0.3693402224727719	-0.06010472721602298	0.1630464469753712	-0.07699796495625467	0.09639622499749746	-0.09483103818045878	8.485397689839832E-4	-0.10608345863309411	-0.17809487965282314	-0.07262743089986388	-0.23513005401679524	-0.052093006502147654	-0.11709290451758939	0.002502331229883574	-0.09273541295244588	-0.05002473197197883	-0.28557463464502136	0.02044750104085481	-0.2241549006265598	0.024793490364561525
AD20-068	p.formosa	26.0223	-97.4582	Z1	7040048420	-0.33517848317413007	0.03739726684679904	-0.21924853153025553	0.08764100320106565	0.06448233843264692	0.13717884281852946	0.19398835696134778	0.10138872533131067	0.38253287232642896	0.06787002886295189	0.40819851519518263	0.003143563928031414	0.357123221843634	-0.06086674486610733	0.17239755005735752	-0.06296031896090122	0.11608234119582721	-0.07963665452302902	0.00788848922513875	-0.10320184243832374	-0.17739367852551144	-0.06795048457496564	-0.2269999425450746	-0.049264226232176106	-0.1340424991227864	-0.004813971157297345	-0.11446888753906327	-0.0511368362657179	-0.278774111590953	0.020674881697166532	-0.21658755120978868	0.024536766332664578
AD20-069	p.formosa	26.0223	-97.4582	Z1	7040048420	-0.3309583067925316	0.040792702350042793	-0.21389334650393946	0.08092561593219802	0.06268434688543437	0.1256145750227949	0.19331495677130991	0.09371625171730007	0.3814075996298315	0.07806444567257458	0.4023603513720518	0.012333297198947992	0.3673955069505756	-0.05811180708542667	0.16868062179332335	-0.06738216935369201	0.12114781898517395	-0.08816906425860885	0.0012512385224607747	-0.10291790090522451	-0.17671470865899858	-0.06797646310816337	-0.2377119533308327	-0.041272616712326814	-0.1268488119596258	-0.004875504300162832	-0.11255405053478174	-0.05779059059391852	-0.2795352240037551	0.0291433225276945	-0.22002603912569588	0.02790590589597054
AD20-070	p.formosa	26.0223	-97.4582	Z1	7040048420	-0.3361042596774249	0.033352952509872136	-0.22062794026184315	0.08305274374339616	0.06038491625621426	0.1352332996226414	0.18965667595668892	0.10078735690789348	0.3822267817876418	0.07313146134464017	0.4036750605976543	0.004290787598440277	0.36237941297936715	-0.06560668714537245	0.1673058311346875	-0.06479193893115069	0.12099474521313257	-0.0838559436933686	0.0023148357921192455	-0.1078598990272727	-0.16947868892747253	-0.06602854340728008	-0.23486877661085953	-0.042289366850052926	-0.11465746745192745	0.0032169258664372035	-0.10485786246829681	-0.05144059470151385	-0.2858638432754371	0.02185945014139003	-0.22247942104424362	0.026947996021301598
AD20-071	p.formosa	26.0223	-97.4582	Z1	7040048420	-0.33294228416762217	0.02662578956746818	-0.21910489753724952	0.07642757118809283	0.06351619544927424	0.12390103756916099	0.1785697269084207	0.09803657000165604	0.39112046279743773	0.07101339147416538	0.4185051798297789	0.007989951552839335	0.3685472162618303	-0.06306372442908544	0.17100169521759465	-0.06208308006350343	0.09310673428309156	-0.08320782618124108	-4.980531265855884E-4	-0.09799384060759339	-0.18254827344968338	-0.06496730457536744	-0.22680542697511644	-0.047522901167354	-0.12367549834929296	0.006124981455710459	-0.09887089773932142	-0.04526354524736579	-0.2808280450643102	0.027120939357805837	-0.21909383433824567	0.026861990104611874
AD22-002	p.formosa	26.07	-97.9612	Z1	7040049270	-0.33012950517660994	0.02075422688393228	-0.21624106051328407	0.07410765230227091	0.08297712056912905	0.11514115415155093	0.19460739850865139	0.08288055446659211	0.380432616909341	0.06901644946880346	0.4020373735913672	0.010948198442879606	0.3742168612837906	-0.05453817133722397	0.16825302453740795	-0.061648188549780235	0.11955301168326947	-0.07818914381695075	0.005755610815587785	-0.09024960184108075	-0.20489482072358756	-0.06087445847769624	-0.23047092602569935	-0.0504714960745853	-0.1299120839500447	0.0030860389634584733	-0.10847304796693762	-0.03473034285879863	-0.27954553024070244	0.02657452079894808	-0.22816604330167983	0.028192607477681236
AD22-003	p.formosa	26.07	-97.9612	Z1	7040049270	-0.3228197495050155	0.03126594422889435	-0.17709132460424415	0.07703596725517174	0.0711279658310692	0.10657576487531024	0.196044688161209	0.08378717105014348	0.381355642164853	0.0740111187286536	0.3919239774581827	0.019480547091636234	0.3860842670279168	-0.04426821071057793	0.16395644786883484	-0.07104141038598964	0.12433587448302796	-0.08069502861557384	-0.001217391721480622	-0.10565515200892893	-0.2108189954167603	-0.06590418845058932	-0.23979704440595498	-0.04991033837900994	-0.1306269809614146	0.003392568168484903	-0.11239929450887287	-0.034672682854278956	-0.28700488055017337	0.028806208268203355	-0.2330532013211779	0.027791721738451226
AD22-004	p.formosa	26.07	-97.9612	Z1	7040049270	-0.339588365234605	0.030307997465243604	-0.18227573585385948	0.0858232030473557	0.07558422796984869	0.11884645980381216	0.191287512434877	0.09288527791659146	0.37213745749109983	0.07221949195198259	0.3893603055072426	0.01705099668709676	0.3756830317948461	-0.05663771730105048	0.17184091310485955	-0.07238220962120867	0.1269849065519934	-0.08595723000304875	0.0125977986550877	-0.09619506742716714	-0.21446857441257278	-0.06527644111513889	-0.23756331509790893	-0.054788021047273275	-0.12602177943263285	0.0017019980027575417	-0.1027753515508886	-0.04379171446204923	-0.28522303675305494	0.02704055719341855	-0.2275599951743299	0.02915241890867979
AD22-005	p.formosa	26.07	-97.9612	Z1	7040049270	-0.3237405695403198	0.01646239631708882	-0.18188096206179588	0.08793128501979808	0.07633983652708747	0.11656308191632361	0.19223343109820792	0.08714815009491134	0.3819919500887958	0.07091122321007667	0.3968176790054919	0.013509794954738983	0.37523818389662333	-0.05179533514832473	0.17007848343094156	-0.06911690168355998	0.12129422697682682	-0.07599897088520591	-0.0011713497068580338	-0.0902359999829753	-0.21223739070317987	-0.06256685674929718	-0.2485819998297319	-0.04948807989114541	-0.11787823098839115	-0.005431219789102265	-0.10716871480997606	-0.04065940882113538	-0.2891040978349301	0.025505965565863917	-0.23223047554879336	0.02726087587194345
AD22-006	p.formosa	26.07	-97.9612	Z1	7040049270	-0.33784212798978336	0.02288968517603082	-0.21039281106343719	0.0649350084461636	0.07323369681489895	0.10985947305477832	0.2020970242020547	0.07962673439799543	0.37688958680047835	0.06489390995014142	0.3914630770458201	0.011599632858645993	0.3854875377637758	-0.047572241805754874	0.174912665647901	-0.06301459863505768	0.12117112313809303	-0.07921701651191812	0.0022562058724906117	-0.09479175997405105	-0.2085235110949066	-0.06338533742443385	-0.23778499526295668	-0.04961035739976743	-0.11857308602878387	0.007010571182560099	-0.11093195057315039	-0.016190786891541672	-0.2758299701012602	0.028473120025525545	-0.2276324651712333	0.02449396355068345
AD22-007	p.formosa	26.07	-97.9612	Z1	7040049270	-0.32940765438737524	0.03196770661864122	-0.19792670580345187	0.07761960068779104	0.0664439102882583	0.10886321848727418	0.18719381790029427	0.0840208623238716	0.39279636011666524	0.06966119894871775	0.39038863903732834	0.018643832081211335	0.3776692327588904	-0.045677017005300156	0.17557760127364072	-0.0657753628635931	0.12532301857304978	-0.0848855803839717	-3.207439293033069E-4	-0.10069136227580266	-0.21413230681610895	-0.055778476852027824	-0.23805208949784676	-0.046427129083079756	-0.12625281784585782	-0.006152798093983027	-0.10968866708882422	-0.039608384373708325	-0.27610346790177515	0.02697949534635575	-0.22350812667758302	0.027240196437604367
AD22-008	p.formosa	26.07	-97.9612	Z1	7040049270	-0.33015892057266455	0.03809533310808694	-0.18675927583373209	0.07437080363768189	0.07410250395310235	0.10644486041116304	0.1990816264955139	0.0795256768130988	0.3857283555800057	0.07260699125496572	0.38878208037173456	0.0198362272356225	0.3842456900995198	-0.03883945387982284	0.1616259496235972	-0.0716918175746698	0.12337096735934519	-0.08179286893870184	0.004665531569841205	-0.09922263024911028	-0.20985454686422628	-0.061258037355601945	-0.24172366696849	-0.04254474490266239	-0.13077898002974717	-0.005549434737316904	-0.11087941761918879	-0.038358557911232494	-0.2809949232870079	0.02549006329122688	-0.23045297387760286	0.02288758979727313
AD22-009	p.formosa	26.07	-97.9612	Z1	7040049270	-0.3302448224560264	0.02721493816864062	-0.17892705139026832	0.09275093371876876	0.054924153073054725	0.12970848991488304	0.18744257961496577	0.10087952984557796	0.39302045289878834	0.07270237059479759	0.39988988452941426	0.009935930782869109	0.37608284656192253	-0.06548037285870628	0.16081215474395272	-0.06961620427570753	0.11195674087961242	-0.08295268335058882	-0.007303245909500006	-0.09354388918231371	-0.18717086685419634	-0.06460742525790461	-0.2327435584847234	-0.05270059829676095	-0.12137683880359221	0.002089010101761812	-0.10409943807055849	-0.04090361005435466	-0.29030178670407164	0.016588580167641327	-0.23196120362877512	0.017934999981397314
AD22-010	p.formosa	26.07	-97.9612	Z1	7040049270	-0.3306737462294604	0.024285744566672155	-0.2036812716674163	0.08067781615251801	0.06787457644385952	0.13772662308855774	0.18557015670719199	0.09751938276679119	0.3836113301768061	0.06489243652780162	0.3901643764458863	0.006445197104985329	0.3809020147335042	-0.06492893225632322	0.16787940439061477	-0.06271219805374095	0.12225467138494905	-0.08227043609872403	0.005451297429569448	-0.1045484217549341	-0.19450011011631912	-0.06377996043197041	-0.22918358742833828	-0.0495027568953768	-0.1238985166286195	0.003117417369763767	-0.10745417873714269	-0.028337975244756373	-0.2832182849451085	0.018940667656559933	-0.23109813195997686	0.022475395502176244
AD22-011	p.formosa	26.07	-97.9612	Z1	7040049270	-0.3392142527476827	0.018715831448118163	-0.19633046420124065	0.08213803358990769	0.07058113014283947	0.12185584837344585	0.19744015022929406	0.09003766245652656	0.3894962912189751	0.06674694453828721	0.3883767346400951	0.0066591846353803025	0.3791792182684401	-0.0571912705998399	0.16916873258173856	-0.059678738016855665	0.12116679513928502	-0.07646429629704317	-1.0532870482767942E-4	-0.09643561655412204	-0.19835665958794402	-0.05760348220947838	-0.2248990162902759	-0.04669617533072858	-0.1326484856631721	0.002959769245972037	-0.11366263548607941	-0.03436646537018897	-0.28034021301449874	0.020107672050784644	-0.2298519965249456	0.01921509803983542
AD22-012	p.formosa	26.07	-97.9612	Z1	7040049270	-0.32316900813815375	0.043637965419747474	-0.16479292956365799	0.07935605029059842	0.06122309448675389	0.1022319567379179	0.18481728692514138	0.0831527430570057	0.38270328735082687	0.07786230964873905	0.3997627276315548	0.02176741694385573	0.3832766662016828	-0.04282025823093386	0.1739095670334491	-0.07308383050273713	0.12383400551356591	-0.08238289658646096	-9.282485998223303E-4	-0.09871352394764912	-0.22473554349588662	-0.057398017859207257	-0.24355908091535	-0.04690149371719717	-0.1264038687271151	-0.008897630579979148	-0.11402150943670936	-0.04764147913884135	-0.2824445507542944	0.024108318389214192	-0.22947189551198283	0.02572237007592691
AD22-013	p.formosa	26.07	-97.9612	Z1	7040049270	-0.33071859045842095	0.045072193403496205	-0.221184486571603	0.07573765577508906	0.0668534265711717	0.1118323661376017	0.189443595581857	0.08248593512706345	0.3847854198911893	0.07741424092235603	0.38981370596534143	0.01900883533319237	0.37912249895944045	-0.04438617457282306	0.17338641768483729	-0.07337827182341519	0.12017476849058929	-0.09021666516891635	0.0035616754331709733	-0.11081633788316884	-0.1992319495226291	-0.061045460123742845	-0.23647198867635058	-0.043309733154229715	-0.12054383652987827	-3.4920375614899864E-4	-0.10413763679062582	-0.04866602672864014	-0.2742468791589598	0.029843587507111167	-0.2206061408691306	0.030773059005174505
AD22-014	p.formosa	26.07	-97.9612	Z1	7040049270	-0.32544793184985443	0.04056368985534429	-0.16814102802959222	0.08618319776954708	0.06260781323689088	0.11182983687921352	0.19389816516403657	0.08556889150201567	0.38996682243321296	0.0690811718409989	0.39078295154031933	0.014061393071979116	0.3834123446402925	-0.039837129828900544	0.16657272893755048	-0.06937439126223742	0.12257158664495812	-0.07891095481067893	0.003302260463831551	-0.08767807493198715	-0.21533397374153118	-0.06240293781451692	-0.2409166722600069	-0.049823707340523785	-0.13164246453608763	-0.009366749983118393	-0.11770872299773685	-0.05166237722433914	-0.2844645790942486	0.02155130080981088	-0.22945930055203304	0.02021684146739206
AD22-015	p.formosa	26.07	-97.9612	Z1	7040049270	-0.32718529730333834	0.031281383157149525	-0.1968427262319779	0.07774508316518322	0.06223004143006948	0.11732866315884856	0.19598514867447941	0.09052169604989778	0.387246546307031	0.06793484451764682	0.38971938626717145	0.008492331221660782	0.37941219853866387	-0.05563717543269003	0.1763613227159743	-0.06305679066785445	0.12532121287523837	-0.07936821267420417	-0.0017406816549444906	-0.084941553174153	-0.20114320306616834	-0.06270026868039442	-0.23209815871001513	-0.04795498136441395	-0.1283895577750124	-0.003938460374968601	-0.11214084463044023	-0.04122344990909119	-0.2851504063542329	0.023424779059663735	-0.23158498108249653	0.02209211194771976
AD22-016	p.formosa	26.07	-97.9612	Z1	7040049270	-0.3328717915785264	0.031354051032951406	-0.19020246173088426	0.07923650932751669	0.07954573666157651	0.11401764768766484	0.18111087195567738	0.08503262380679766	0.39229338635972705	0.06406018168638275	0.39319810482126216	0.01204908097804458	0.37679547515791995	-0.0477142284079931	0.16574592193312693	-0.0587836519825475	0.12487749231650243	-0.07398193960128822	0.006030600238620957	-0.09303929624408405	-0.21502483059880725	-0.06172773756083798	-0.2363264878959891	-0.0538311011472788	-0.12481296714969786	4.370613059993837E-4	-0.10790629347509635	-0.04753142745838377	-0.2840757001707378	0.026231243183897416	-0.2283770568446736	0.024190983393157846
AD22-017	p.formosa	26.07	-97.9612	Z1	7040049270	-0.3218751182245598	0.039646449277068875	-0.19641352048341343	0.0804673665013567	0.06659548023533918	0.11964200458578633	0.1972424893830496	0.09288551657205549	0.3837146249982177	0.07548838761226323	0.3948010251087632	0.012041736602750848	0.37817231019603925	-0.04996555017981089	0.1664432297157216	-0.0736918204316819	0.11834722070854975	-0.08588728025094716	-0.002419130700639255	-0.0988877413618636	-0.19187859269391933	-0.06469618820370718	-0.23622078188332982	-0.05030079040722074	-0.13054249828895206	-6.262244998239176E-4	-0.10932091116638498	-0.041219563698057245	-0.28657771481562727	0.022383224446749183	-0.23006811208885505	0.022720473435082746
AD22-018	p.formosa	26.07	-97.9612	Z1	7040049270	-0.32377134377114136	0.03394682183800232	-0.19702977619946316	0.08291149357152633	0.06897304116338776	0.11858767594607979	0.20186343589691866	0.0875327701748442	0.3805671321640397	0.07517351096942063	0.39498093317494865	0.01953914586395466	0.3821405211124016	-0.053356073247546466	0.15320580859539318	-0.07558218075518544	0.1135417720685584	-0.08195467367184998	0.0062939397914858475	-0.1016788860994015	-0.2073725813203796	-0.05927384914566887	-0.23805841734216304	-0.04540952206153616	-0.11742990477244064	-0.003069344281984825	-0.09562966148913746	-0.039202590787060475	-0.2895675182300888	0.01969488243701626	-0.23270738084231943	0.022140819249388526
AD22-019	p.formosa	26.07	-97.9612	Z1	7040049270	-0.34057196778983906	0.04226136382945594	-0.18609264447257307	0.09570117714911665	0.06536859197693125	0.1149482898831522	0.19614632580739863	0.08594008084047726	0.3894124468040845	0.06336366961032042	0.39093818264515257	0.011905603436007786	0.389924602487579	-0.044462912386585195	0.14989395640936562	-0.06561555947207325	0.1177537328056683	-0.0704078918199777	0.003491847401908195	-0.08955949875819819	-0.193495115522705	-0.05519759915935441	-0.23134364063543408	-0.04341082896900744	-0.12313824719950882	-0.018967687505397027	-0.10951146664671647	-0.05351772321820492	-0.28726702055168357	0.015569291569197855	-0.23150958351962977	0.011450224971069562
AD22-020	p.latipinna	28.4966	-96.8436	Z2	7040048420	-0.32830612723056674	0.04296991759240655	-0.14463420663469945	0.10024736372552438	0.034971314704656295	0.1253657487044684	0.21351309440780358	0.08077031393711166	0.3731858076502546	0.07797835730049314	0.38603866746323656	0.02070520908855617	0.3847150573856605	-0.048010887759235836	0.17658901831650328	-0.06547310197782832	0.1221004657979948	-0.08885331746488322	-0.006270334775781321	-0.10791925022654196	-0.21547265326886986	-0.06760731768139445	-0.23565098061463177	-0.05787092999753595	-0.129003639087244	-0.013321104806884528	-0.1144263017214869	-0.054373016335166745	-0.286800690564565	0.028702365761368493	-0.23054849182826384	0.02668965013954133
AD22-021	p.latipinna	28.4966	-96.8436	Z2	7040048420	-0.3266736976982172	0.03974825663674454	-0.1784682521610096	0.08512558774759006	0.028323270777936636	0.13391522906382367	0.21147231941505634	0.09021044329835508	0.3828170033581844	0.0741643684799332	0.3921313967270896	0.014110703375127978	0.3831956240728776	-0.05689183096949734	0.1668079503828344	-0.0624034884128652	0.11711939069161453	-0.0845258106745017	-0.006574359528666234	-0.11464331088025159	-0.2124897073749961	-0.06201877248563402	-0.22508525536140153	-0.05683812943025725	-0.12599633267830843	-0.004528143476103092	-0.10673232550127296	-0.050255989991029225	-0.2809256081234968	0.026640013538954465	-0.2189214169982244	0.028190874179610807
AD22-022	p.latipinna	28.4966	-96.8436	Z2	7040048420	-0.331954958109433	0.043206571828328745	-0.18931994181951026	0.0947690367479262	0.027442038177784324	0.13488072528248427	0.2167407006384249	0.08455453162974422	0.3736739554506334	0.07352216767782467	0.39060145645149263	0.017201623222706186	0.38005062018888297	-0.05093770436311644	0.16786668879063626	-0.06848570978159445	0.11670637034567821	-0.09316356244253181	6.767971178880185E-4	-0.11871337334941127	-0.2084930285432728	-0.06796970119495917	-0.22531733629469164	-0.060560221744466576	-0.11685012955880049	0.0010069957188384954	-0.10080470543913506	-0.04802675842144467	-0.2806048350518516	0.027757729905376005	-0.22041369234472774	0.030957649284296423
AD22-023	p.latipinna	28.4966	-96.8436	Z2	7040048420	-0.3282956813395222	0.0769018038849324	-0.14979973372592117	0.0982236284784497	0.036756471162816606	0.11711169871951609	0.20103979246092918	0.08224313473980129	0.3544916938272852	0.09377139229076611	0.3770626008540481	0.02957412215792533	0.372603775610104	-0.03497945591193399	0.19759349746136762	-0.07720938965135672	0.1478707099448816	-0.10606306849235975	0.005066138089364904	-0.14345135217248392	-0.20946619002031638	-0.07219526354404208	-0.2579060245812902	-0.04669598162570359	-0.1253695409407068	-0.022419418934249737	-0.11600428130616139	-0.07732560140597582	-0.2818206471739958	0.044405920349853224	-0.2238225803228846	0.03810783111686282
AD22-024	p.latipinna	28.4966	-96.8436	Z2	7040048420	-0.32393018806884954	0.044450501761557897	-0.1806379458639589	0.09237242684961598	0.028869536975519958	0.13923702772677843	0.2129756069326489	0.09169163004107382	0.3698090219740489	0.07764806914566075	0.3905334130146837	0.01114108010975029	0.3709297672990685	-0.05647694930323191	0.18113556255607713	-0.06555962332305951	0.11593696676609679	-0.09520960294857778	0.01361618748240236	-0.11939567444971132	-0.1944351923805185	-0.07481646936773349	-0.24078127412070885	-0.0578319670932025	-0.12191099704270085	0.003819098350242054	-0.11096283449536128	-0.053121680428223156	-0.28695363499391174	0.03124957536746984	-0.22419399603453666	0.030802557561591695
AD22-025	p.latipinna	28.4966	-96.8436	Z2	7040048420	-0.33250641587291657	0.0404773531652661	-0.18458912328114163	0.09403650782759454	0.0194758602005597	0.1440178275519806	0.18741889424605387	0.10569942134913987	0.38925485908072843	0.06802651292799343	0.40671051812095654	0.00373286720271229	0.36441385564518786	-0.06476126484253407	0.17470583683862922	-0.061370979523689105	0.11373271012451507	-0.08888410223483811	-0.0017249622576909654	-0.10938496100020892	-0.1842363157410331	-0.07143390182111785	-0.23027949073787468	-0.057131896534726466	-0.11505235918094414	-0.0024042512265978764	-0.09865883537366082	-0.05362742272474061	-0.28657302313552874	0.026907903656836277	-0.22209200867584158	0.026100386226929864
AD22-026	p.latipinna	28.4966	-96.8436	Z2	7040048420	-0.3295008218096567	0.04801001389098661	-0.20698609864657855	0.0899847955633124	0.041337231356075185	0.138692030595454	0.2226768820718761	0.08999195600234969	0.37271690403387836	0.07526591797769888	0.3926745672316629	0.012748596725769161	0.35769156381996264	-0.05260669146353937	0.1781742819344841	-0.06715434341772979	0.12737259801726944	-0.08994418116475054	-0.0021392776739154935	-0.11852741504332752	-0.1942888096657783	-0.07231781634515298	-0.22856351643066358	-0.05715895319006982	-0.12729453134919796	-0.0014204427534965608	-0.10405191181016235	-0.05457242052978587	-0.2807639144077505	0.031346245917628066	-0.21905514667150708	0.02766270723465399
AD22-027	p.formosa	28.4966	-96.8436	Z2	7040048420	-0.3413830926177772	0.04074061592411251	-0.1819662371311781	0.09589521954621175	0.05652804226070187	0.1384852899994216	0.1906782440143891	0.10795603218178387	0.3735220463821734	0.07648596863962949	0.38827067569275	0.0018412249497167612	0.3812537409375947	-0.06733397743221228	0.1717085562427525	-0.06875190526662979	0.11094874340400165	-0.08425660384411734	0.0029282918145838253	-0.10038068662752685	-0.18172917650138334	-0.07379327682288732	-0.23824750357154367	-0.05318888158405861	-0.12048304539513933	-0.0014629934173601765	-0.09605517742594569	-0.05594088858602335	-0.28861767994189075	0.022426277888153306	-0.22735642816408852	0.021278584451786774
AD22-028	p.formosa	28.4966	-96.8436	Z2	7040048420	-0.3398218747105392	0.047028724412844065	-0.17457296174318016	0.08816108828589087	0.07249242966385273	0.13027211070176622	0.21160471567491348	0.0935326215383113	0.37204488648187684	0.07665664155370243	0.402973615175251	0.011642815792348566	0.35685783114540476	-0.05082270872946372	0.16975640325099148	-0.05968247111468723	0.11248161036360757	-0.08109455176784253	-0.005290894537470241	-0.1078656907256459	-0.18842667904231675	-0.07025973781511145	-0.2430098149021658	-0.050644200481761076	-0.11450078088495713	-0.008358886637510568	-0.1090883749323514	-0.06096426903332986	-0.29298018592137753	0.025646493860910162	-0.23051992508153854	0.016752020159578756
AD22-029	p.formosa	28.4966	-96.8436	Z2	7040048420	-0.3373779900627907	0.038398047639203785	-0.18829913350927596	0.09013489759409908	0.06039690118944958	0.13381638675317897	0.19647459308261986	0.09649172166677297	0.3755794410798219	0.07233005846863508	0.39421867213191536	0.003980483435626915	0.3750934804213358	-0.061349482329023354	0.17463254599217648	-0.06177528308051822	0.11192131921170678	-0.08009124420444928	0.005285316785617413	-0.10264824319201218	-0.18845641371010405	-0.06574412282104998	-0.22773831893589178	-0.056253471752565856	-0.12271518495090196	-8.416094777513149E-4	-0.10829476831219946	-0.04990561540477389	-0.29104478710887877	0.02276887087810495	-0.2296756733046007	0.020688605826521263
AD22-030	p.formosa	28.4966	-96.8436	Z2	7040048420	-0.3324568024489624	0.04597996812691687	-0.17834713042393452	0.09085527418959856	0.05876182708395697	0.13261464250905558	0.1795758217203301	0.09930960348311246	0.3858204701431695	0.06776897189043118	0.3964142311846506	0.0034936605935868646	0.3697375971192778	-0.05962537519912465	0.17389003850230667	-0.05407513927723024	0.11960001037294514	-0.07680402960918671	0.009015073011147458	-0.11135176526555851	-0.18402248727529544	-0.07217128024757155	-0.23194430104940636	-0.05021187282842422	-0.1251887023162053	-0.004703860978904161	-0.11097571387721124	-0.05210235960778945	-0.2946319301859518	0.026541005596493465	-0.2352480015608172	0.014482556624594136
AD22-031	p.formosa	28.4966	-96.8436	Z2	7040048420	-0.3406172524978427	0.03423829543847248	-0.18934461748309953	0.0870133961211912	0.06829063980279398	0.1330083984220203	0.20279042885359747	0.09862798577138686	0.3802495163090976	0.06955300253778582	0.3942578868762209	0.006209286308586436	0.36881677532079604	-0.06225859191974179	0.16392582678069342	-0.056981770409745676	0.10948459122453008	-0.07828565415481786	0.003469341823550563	-0.1039056783488491	-0.19093889835331576	-0.06720582842031936	-0.23481655744629082	-0.054508397861065906	-0.11008131583528837	0.006627950681137513	-0.1008966625290808	-0.049946788162991966	-0.29306161105917744	0.0195155150662124	-0.23152809178718695	0.018298878930739088
AD22-032	p.formosa	28.4966	-96.8436	Z2	7040048420	-0.33517446881329754	0.04328797655380208	-0.1857819512248361	0.0908003041870953	0.06484298717291988	0.12624499516020438	0.1823154356171851	0.10223959044719837	0.3862811747093114	0.06988752799395366	0.4020108892826323	0.006990989167263852	0.3629904483764727	-0.054543932063583225	0.17288245679654096	-0.06273389580148299	0.11922412279956311	-0.08367993213063342	0.00908580494607484	-0.10300986799438323	-0.19040086151850447	-0.06974126252818408	-0.24333211089372275	-0.04743153335170162	-0.1337125890279106	-0.0036305504322363	-0.10695740227829287	-0.05380041924095143	-0.2818476651728204	0.02405133089646401	-0.22242627077131646	0.015068679137174886
AD22-033	p.formosa	28.4966	-96.8436	Z2	7040048420	-0.33363636326655544	0.037252165789841425	-0.18397321252697005	0.08472665882572189	0.07377391913391815	0.13249501098470517	0.19964717308895763	0.09745502762233368	0.3691391269506035	0.07365531619142351	0.40356352114333344	0.008929967711717798	0.35912618019812464	-0.0546297014545884	0.17088842550441993	-0.0614789647806407	0.12253403460983328	-0.08543006844457562	0.003794621425098737	-0.11606261214617315	-0.19167364584361318	-0.07018195799941321	-0.23473472061522352	-0.05205390530738762	-0.13508662975933436	0.008164313089684351	-0.10216562839608084	-0.05420332419917219	-0.2916862599898533	0.02857899899838334	-0.2295105416566558	0.02278307511813823
AD22-034	p.formosa	28.2924	-97.2784	Z2	7040048420	-0.3352173322519298	0.035419306574216186	-0.17172116693717523	0.09652560309100479	0.060447690031684626	0.12588742777472195	0.19230749584464682	0.08971268667356065	0.38155362074079596	0.0758708337256745	0.40967869293090026	0.011908240775941374	0.3732389351688135	-0.049897202161384546	0.15892506064099318	-0.0694423401215813	0.10913819589706882	-0.08512746598207598	-0.0036361996914006283	-0.10521626985372913	-0.1860096627625721	-0.06499138384126876	-0.22776992254445708	-0.052649187386222714	-0.12558096271499108	6.397230905048096E-4	-0.11350670386407169	-0.04760376524526056	-0.29440419964628156	0.024487651893910563	-0.22744354084202426	0.014476140991987144
AD22-035	p.formosa	28.2924	-97.2784	Z2	7040048420	-0.33482345728423424	0.03932687884531889	-0.1806059079317951	0.0938302348854705	0.0610597382611325	0.12722951941708763	0.18897714576592894	0.093602490450315	0.3835042283375121	0.07222069274746654	0.3879034574236265	0.013960628357773798	0.3844466174131532	-0.053386259931417414	0.16649993414002573	-0.07080176710227395	0.11346218294615378	-0.08604011722620333	0.0032655888334911167	-0.10499822964987057	-0.19451917365036298	-0.06009335583960283	-0.2354946500755186	-0.0458837666854303	-0.12267951878466671	-9.35794610958493E-4	-0.10429844924496749	-0.052105361305067696	-0.29265409880043475	0.021851465917254773	-0.22404363734904623	0.012222741730137392
